SKU,Encontrado,Stock,Stock Futuro
PCFF52201-BLK,SI,61,0
NBABN52217-BLK1,SI,0,13
NBABN52217-BLK,SI,0,13
NBASB52257-BUR,SI,8,0
NBASB52257-PUR,SI,10,0
NBASB52257-RED,SI,19,0
NBASB52256-GRY1,SI,9,0
NBASB52256-GRY,SI,9,0
NBASB52255-BLK4,SI,5,0
NBASB52255-BLK3,SI,6,0
NBASB52255-BLK2,SI,6,0
NBASB52255-BLK1,SI,8,0
NBASB52255-BLK,SI,15,0
NBASB52254-GRN,SI,7,0
NBASB52254-BUR,SI,5,0
NBASB52254-BLK,SI,10,0
NBASB52254-RED,SI,9,0
NBABC52212-GRY,SI,4,0
NBABC52212-BLK,SI,4,0
NBABC52212-YEL,SI,6,0
NBABC52212-RED,SI,6,0
NBASB52253-GRN,SI,7,0
NBASB52253-BLU,SI,8,0
NBASB52253-RED,SI,5,0
NBASB52251-GRY,SI,6,0
NBASB52251-GRN,SI,6,0
NBASB52251-ORG,SI,6,0
NBASB52251-YEL,SI,10,0
NBASB52251-RED,SI,10,0
NBASB52249-WHT3,SI,8,0
NBASB52249-WHT2,SI,7,0
NBASB52249-WHT,SI,8,0
NBABC52209-BLU,SI,4,0
NBABC52209-BLK3,SI,6,0
NBABC52209-BLK1,SI,6,0
NBABC52209-BLK,SI,6,0
NBASB52236-BLK3,SI,5,0
NBASB52236-BLU,SI,7,0
NBASB52236-BLK2,SI,6,0
NBASB52236-BLK1,SI,3,0
NBASB52236-BLK,SI,4,0
NBABN52214-PUR,SI,0,10
NBABN52214-RED,SI,0,12
ATACS52201-BLK,SI,0,42
CORFF52201-NVY,SI,64,0
CORCS52202-YEL,SI,64,0
CORSL52201-NVY,SI,64,35
MLBJK522201-BLU,SI,0,25
NASCS52202-BLK,SI,79,0
NASCS52201-BLK,SI,69,18
NASSL52202-NVY,SI,0,66
BUDSL2202-RED,SI,66,0
BUDFF52201-NVY,SI,64,0
NBASB52244-BLK4,SI,36,0
NBASB52244-BLK3,SI,8,0
NBASB52244-BLK2,SI,32,0
NBASB52244-YEL,SI,10,0
NBASB52244-RED,SI,10,0
NBABC52216-GRY,SI,10,0
NBABC52216-GRN,SI,8,0
NBABC52216-PUR,SI,10,0
NBABC52216-RED,SI,12,0
NBASB52266-WHT1,SI,6,0
NBASB52266-WHT,SI,6,0
NBASB52265-GRY,SI,8,0
NBASB52265-GRN,SI,6,0
NBASB52260-BLK,SI,2,0
NBABC52214-WHT,SI,10,0
NBABC52214-TUR,SI,6,0
NBABC52214-PUR,SI,10,0
NBABC52214-RED,SI,12,0
NBASB52265-YEL,SI,12,0
NBASB52265-RED,SI,15,0
NBASB52264-GRY,SI,6,0
NBASB52264-GRN,SI,6,0
NBASB52264-PUR,SI,12,0
NBASB52264-RED,SI,12,0
NBASB52260-BLK3,SI,8,0
NBASB52218-GRN,SI,7,0
NBASB52218-RED,SI,18,0
NBASB52218-PUR,SI,10,0
NBASB52217-BLU,SI,4,0
NBASB52217-BLK,SI,5,0
NBASB52217-PUR,SI,5,0
NBASB52258-TUR,SI,6,0
NBASB52243-BLK2,SI,6,0
NBASB52242-BLK2,SI,6,0
NBABN52213-PUR,SI,0,2
NBABN52212-PUR,SI,0,10
NBABN52212-GRY,SI,0,8
NBABN52212-RED,SI,0,10
NBASB52234-BLU,SI,7,0
NBASB52234-GRN,SI,3,0
NBASB52234-PUR,SI,6,0
NBASB52233-PUR,SI,10,0
NBABN52211-PUR,SI,0,3
NBASB52232-RED1,SI,7,0
NBASB52232-PUR,SI,3,0
NBASB52232-RED,SI,5,0
NBASB52231-PUR,SI,2,0
NBABN52210-GRN,SI,0,6
NBABN52210-GRY,SI,0,6
NBABN52210-RED1,SI,0,6
NBABN52210-PUR,SI,0,9
NBABN52210-RED,SI,0,8
NBASB52217-RED,SI,7,0
NBATS521000-PUR2,SI,1,59
NBATS521000-BLK7,SI,0,11
NBATS521000-GRN2,SI,1,44
NBATS521000-BLK6,SI,0,10
JVJS32204-BLK,SI,14,0
MLBHD32001-NVY,SI,0,17
JVPJ52203-BLK,SI,19,0
RMPJ52203-NVY,SI,9,0
BCPJ52203-NVY,SI,9,0
NBAPJ52203-GRY,SI,9,0
NBASB52230-PUR,SI,9,0
NBASB52230-BLK,SI,9,0
NBASB52228-PUR,SI,0,20
NBASB52228-RED,SI,7,20
NBASB52227-GRY,SI,0,5
NBASB52227-PUR,SI,1,5
NBASB52227-RED,SI,0,5
NBASB52225-RED1,SI,2,0
NBASB52225-BLU,SI,6,0
NBASB52225-GRY,SI,6,0
NBASB52225-GRN,SI,3,0
NBASB52225-RED,SI,8,0
NBASB52225-PUR,SI,8,0
NBASB52223-BLK3,SI,10,0
NBASB52223-BLK1,SI,9,0
NBASB52221-GRY1,SI,8,0
NBASB52221-PUR,SI,8,0
NBASB52220-LBL4,SI,7,0
NBASB52220-LBL3,SI,7,0
NBASB52220-LBL1,SI,7,0
NBASB52219-BLU,SI,7,0
NBASB52219-RED,SI,4,5
NBASB52219-PUR,SI,1,5
SOPPJ52203-NVY,SI,22,0
NBAPJ52204-GRN,SI,19,0
RMPJ52205-NVY,SI,27,0
NBAPJ52205-BLK2,SI,9,0
RMPJ52206-NVY,SI,9,0
BCPJ52206-NVY,SI,9,0
NBAPJ52206-GRN,SI,24,0
ROCSB52202-GRY,SI,4,0
ROCBN52201-BLK,SI,0,4
STFSB52202-BLK,SI,11,0
BUDSB52211-NVY,SI,10,0
BUDSB52209-GRY,SI,18,0
BUDSB52202-GRY,SI,12,0
ATASB52203-BLK,SI,10,0
ATASB52201-WHT,SI,14,0
ATABN52201-BLK,SI,0,12
STFBN52201-BLK,SI,0,10
SOUSB52204-BLK,SI,3,0
SOUSB52203-BLK,SI,3,0
SOUSB52202-BLK,SI,3,0
SOUSB52201-BLK,SI,3,0
SOUBN52203-BLK,SI,0,10
SOUBN52201-BLK,SI,0,15
PWSB52202-NVY,SI,6,0
PCSB52204-NVY,SI,15,0
PCSB52202-GRY,SI,4,0
PCSB52201-BLK,SI,11,0
PCBN52201-GRY,SI,0,16
NIRSB52204-BLK,SI,8,0
NIRBN52201-BLK,SI,0,10
NASSB52204-BLK,SI,13,0
NASSB52202-GRY,SI,13,0
NASBN52201-BLK,SI,0,15
NBATT52208-BLK,NO,0,15
MLBSW52205-BLU,SI,0,21
GYSB52201-BLK,SI,8,0
GYBN52201-BLK,SI,0,8
CORSB52205-NVY,SI,10,0
CORSB52201-NVY,SI,11,0
CORBN52201-NVY,SI,0,12
COCSB52211-RED,SI,13,0
COCSB52204-BLK,SI,10,0
COCBN52201-BLK,SI,0,12
COCSB52202-WHT,SI,13,0
CNTS52206-WHT,SI,24,0
CNTS52206-NVY,SI,24,0
NIRTS52203-BLK,SI,0,4
NASCT62206-WHT,SI,0,27
NASCT62206-BLK,SI,0,27
FTCT62202-ORG,SI,0,25
FTCT62202-GRN,SI,0,24
ATRTS62201-BLK,SI,0,30
COCCT62206-RED,SI,0,22
COCCT62206-WHT,SI,0,22
NASTS62203-BLK,SI,0,24
NASTS62203-WHT,SI,0,26
COCTS62204-BLK,SI,11,0
NIRHD52202-BLK,SI,0,7
ATRTS52201-BLK,SI,18,0
GFTS52203-BLK,SI,21,0
NASTS52205-WHT,SI,16,0
NASTS52205-GRY,SI,15,0
GYTS52204-GRY,SI,8,10
BUDTS52206-RED,SI,30,0
FTTS62205-LBL,SI,19,0
COTS62203-PNK,SI,23,0
ALGKJS52201-BLU,NO,23,0
MLBCT62209-NVY,SI,0,12
MLBCT62209-GRY,SI,0,15
NBACT62213-BLK,SI,0,13
NBACT62213-BLK3,SI,0,24
NBACT62213-BLK4,SI,1,21
NBACT62213-PUR,SI,0,19
NBACT62213-RED,SI,0,13
NBACT62213-YEL,SI,1,13
NBASB521251-GRY,SI,10,0
NBASB521252-BLK,SI,14,0
NBASB521248-WHT,SI,5,0
UMSO52101-WHT,NO,5,0
NBASB521253-BLK,SI,4,0
NBASB521254-RED,SI,5,0
NBASB521254-PUR,SI,4,0
NBATT52205-BLU2,SI,1,12
MLBTS520201-BLK,SI,4,8
MLBTS520201-GRY,SI,0,3
GG-OGP-RUB-5KG,SI,7,0
UMSB52211-WHT,NO,7,0
NFLTS521000-BLK3,SI,12,11
UMSB52213-BLK,NO,12,11
UMSB52215-ORG,NO,12,11
MLBTS520201-NVY3,SI,12,42
AGJK52117-BLK,NO,12,42
MUNJK52117-BLK,NO,12,42
JVST2007-BLK,SI,20,0
LVST2007-RED,SI,36,0
AMST2007-RED,NO,36,0
UMJKTG02-FUC,NO,36,0
UMJKTG02-AQU,NO,36,0
B-RGW02GWS-WHT,NO,36,0
TFPJ318107-NVY,SI,5,0
SWTS318333-BLK,SI,7,0
LFES18313-GRY,SI,8,0
B-RGW23GWS-WHE,NO,8,0
B-ABATE05GWS-WH,NO,8,0
UMSH5AL01B-WHT,NO,8,0
HHC-UMBK-S,NO,8,0
GMSH51901-WHT,NO,8,0
GMSH51902-ROY,NO,8,0
GMJS51903-WHT,NO,8,0
GMJS51903-ROY,NO,8,0
GMSH51903-ROY,NO,8,0
GMPL51901-ROY,NO,8,0
GMJK51902-ROY,NO,8,0
GMPT51901-ROY,NO,8,0
65835U-060,NO,8,0
NFLTS32057-RED,SI,5,0
MLBTS320119-NVY,SI,3,0
86144U-JLQY,NO,3,0
HERJK52012-BLK,NO,3,0
HERJK52011-BLK,NO,3,0
HERJK52013-BLK,NO,3,0
HERPT52012-BLK,NO,3,0
MUNPL52010-NVY,NO,3,0
AGPL52010-BLK,NO,3,0
86216U-C97,NO,3,0
GT23HY06794031,NO,3,0
86379U-1KP,NO,3,0
86141U-JSC,NO,3,0
86143U-JPD,NO,3,0
86143U-JSC,NO,3,0
86215U-0U6,NO,3,0
86215U-572,NO,3,0
86215U-C97,NO,3,0
86375U-1KP,NO,3,0
BCSH32074-NVY,SI,26,0
30811U-JP4,NO,26,0
BCJK32063-NVY,SI,11,0
BCJK32063-BLK,SI,17,0
JVJS32050-BLK,SI,13,0
JVJS32055-BLK,SI,16,0
JVJS32056-BLK,SI,13,0
BCJS32056-NVY,SI,10,0
BCTS32069-NVY,SI,19,0
BCTS32069-BLU,SI,3,0
86217U-C97,NO,3,0
86276U-JLQ,NO,3,0
BCJS32058-BLU,SI,25,0
BCJS32058-NVY,SI,21,0
BCSH32060-NVY,SI,25,0
GT22HY07718031,NO,25,0
T4177586227003,NO,25,0
T4177586227031,NO,25,0
T4177586227806,NO,25,0
BCST2007-NVY,SI,12,0
GG-EWW,SI,13,0
GG-EKW,SI,13,0
GG-CWBELT,SI,27,0
GG-RHD-10LB,SI,39,0
GG-RHD-15LB,SI,29,0
GG-RHD-20LB,SI,20,0
GG-RHD-25LB,SI,12,0
GG-NDB-1KG,SI,84,0
GG-NDB-2KG,SI,77,0
GG-NDB-3KG,SI,43,0
GG-NDB-4KG,SI,20,0
GG-NDB-5KG,SI,10,0
GG-NDB-6KG,SI,6,0
GG-NDBSET-KG,SI,20,0
GG-KBKIT-30LB,SI,11,0
GG-KB-5LB,SI,10,0
GG-KB-10LB,SI,10,0
GG-KB-15LB,SI,6,0
GG-PLKB-5LB,SI,42,0
GG-PLKB-10LB,SI,35,0
GG-PLKB-15LB,SI,32,0
GG-PLKB-20LB,SI,15,0
GG-PLKB-25LB,SI,9,0
GG-BBAR-4.6FEET,SI,19,0
GG-OGP-RUB-10KG,SI,6,0
GG-OGP-RUB-15KG,SI,5,0
GG-SWP-2.5KG,SI,24,0
GG-SWP-5KG,SI,13,0
GG-WSSTRAP-M,NO,13,0
GG-LADGLO-M/L,SI,10,0
GG-LADGLO-L/XL,SI,16,0
GG-ILMATS,SI,38,0
GG-AB65-G,SI,8,0
GG-YM3,SI,91,0
GG-YM6,SI,7,0
GG-YM10-2TONE,SI,13,0
GG-SROPE-G,SI,185,0
GG-CJR,SI,20,0
GG-CLJR,SI,36,0
GG-LJR,SI,30,0
GG-SROPE4,SI,53,0
GG-SROPE1,SI,60,0
GG-SROPE2,SI,32,0
GG-SROPE5,SI,10,0
GG-DEW,SI,52,0
GG-ABROLLER,SI,10,0
GG-POWABROLL,SI,8,0
GG-EXSET,SI,25,0
GG-15KG2PCSDSET,SI,5,0
GG-10KGDSETCASEA,SI,5,0
GG-20LBDSETCASEA,SI,14,0
GG-18KGDSETCASE,SI,4,0
GG-50KGDSETCASE-A,SI,5,0
WGGRT2212,SI,5,0
MLBTS62101-WHT,SI,3,0
GG-PTUBE-UL,SI,25,0
GG-PTUBE-L,SI,25,0
GG-PTUBE-M,SI,25,0
GG-PTUBE-H-YEL,NO,25,0
GG-PTUBE-U,SI,17,0
GG-SBAND-UL,SI,10,0
GG-SBAND-L,SI,16,0
GG-SBAND-M,SI,16,0
GG-SBAND-H,SI,16,0
GG-LLOOP-UL,SI,60,0
GG-LLOOP-L,SI,60,0
GG-LLOOP-M,SI,60,0
GG-LLOOP-H,SI,60,0
GG-MBANW-UL,SI,36,0
GG-MBANW-L,SI,89,0
GG-MBANW-M,SI,24,0
GG-MBANW-H,SI,11,0
GG-MBANWSET,NO,11,0
GG-PBAND-UL,SI,7,0
GG-PBAND-L,SI,7,0
GG-PBAND-U,SI,11,0
WGGAWB12-BLK,SI,62,0
05-0412GG,SI,4,0
05-0413GG,NO,4,0
05-0414GG,NO,4,0
GG-MFDGYM,SI,10,0
GG-PUBARS,SI,25,0
WGGPUBY12,SI,7,0
GG-CHGRIPS,SI,20,0
NFLTS52101-AQU,SI,19,0
MUNJS52102-NVY,NO,19,0
MUNPL52113-RED,NO,19,0
HHG-GG001-2,SI,168,0
HHA-GG005A,SI,13,0
HHA-GG010A,SI,19,0
HHA-GG020A,SI,9,0
GG-SWW-2LB,SI,19,0
GG-MEDBALL-2LB,SI,17,0
GG-MEDBALL-10LB,SI,5,0
WGGSTP13,SI,34,0
MUNPL52113-NVY,NO,34,0
ALPT52115-GRY,NO,34,0
ALSH52114-BLK,NO,34,0
NFLJS521000-BLK,SI,0,9
GG-MSHT-145-80,NO,0,9
GG-CTOW-30-100-LG,NO,0,9
GG-CTOW-30-100-LM,NO,0,9
GG-RD-5LB,SI,27,0
GG-RD-10LB,SI,25,0
GG-RD-15LB,SI,15,0
GG-RD-20LB,SI,14,0
NFLJS32058-BLK,SI,8,0
NFLJS521000-BLK3,SI,0,11
NFLJS521000-TEA,SI,0,22
NFLJS521000-RED,SI,19,0
NFLJS521000-RED3,SI,3,0
GF88HY067940OC,NO,3,0
UFTS52117-RED,NO,3,0
UFTS52102-BLK,NO,3,0
UFTS52105-RED,NO,3,0
ESSH52101-WHT,NO,3,0
ESJS32101-ROY,NO,3,0
ESJS52105-BLK,NO,3,0
UFJS52114-WHT,NO,3,0
UFJS52116-RED,NO,3,0
UFJS52113-BLU,NO,3,0
UFJS52112-RED,NO,3,0
UFJS52115-BLU,NO,3,0
UFJS52111-WHT,NO,3,0
UFSH52111-BLK,NO,3,0
UFJS52101-BLK,NO,3,0
JMJS52101-YEL,NO,3,0
JMSH52101-BLK,NO,3,0
JMJS62101-YEL,NO,3,0
JMJS52102-BLK,NO,3,0
JMJS62102-BLK,NO,3,0
JMPL52105-BLK,NO,3,0
8083CBSUW,NO,3,0
8083CBWHT,NO,3,0
8158CBWHT,NO,3,0
JMJS52103-GRN,NO,3,0
JMJK52103-BLK,NO,3,0
JMPT52103-BLK,NO,3,0
CAHD52103-BLK,NO,3,0
CAHD52104-NVY,NO,3,0
CAJS52101-YEL,NO,3,0
CAJS52102-RED,NO,3,0
CAJS52104-WHT,NO,3,0
CAJS52104-NVY,NO,3,0
CAJS52105-YEL,NO,3,0
CAJS52106-LHB,NO,3,0
CAJS52107-YEL,NO,3,0
CASH52107-NVY,NO,3,0
CAPT52107-NVY,NO,3,0
GMSH52101-NVY,NO,3,0
GMPL52101-BLK,NO,3,0
GMSH52103-BLK,NO,3,0
GMSH52101-BLK,NO,3,0
CASB52111-YEL,NO,3,0
CASB52114-NVY,NO,3,0
CASB52115-YEL,NO,3,0
CATS52111-BLK,NO,3,0
CATS52130-NVY,NO,3,0
NBATS320471-RED,SI,6,0
BCSL52012-NVY,SI,9,39
NBATS52147-BLK3,SI,9,0
NBATS521825-RED,SI,2,0
NBATS521810-BLK,SI,1,4
NBAHD521812-BLK,SI,0,4
NBAHD321001-BLK,SI,7,0
NBAHD321001-RED,SI,0,12
NBACT621230-BLU2,SI,24,0
NBAHD321001-YEL,SI,0,10
NBATT52147-GRY,SI,16,0
NBATT52147-BLU,SI,15,0
MLBTS320200-NVY,SI,39,0
ETRTPV2214-BGW,NO,39,0
MLBSH520201-NVY,SI,15,0
NBATS521430-PUR,SI,3,0
MLBTS320200-BLU,SI,0,4
JVHD32157-BLK,SI,4,0
JVJS32154-NVY,SI,25,0
JVJS32151-WHT,SI,26,0
JVTS32150-BLK,SI,21,0
JVTS32147-BLK,SI,21,0
JVTS32143-WHT,SI,7,0
MLBTS320200-NVY2,SI,0,9
MLBTS320200-BLK,SI,14,0
NBATS321582-WHT,SI,17,0
NBATS320471-WHT,SI,4,0
NBASB521245-BLK4,SI,4,0
NBASB521245-BLK1,SI,9,0
NBASB521245-BLK2,SI,5,0
NBASB521245-BLK3,SI,8,0
NBASB521244-GRY,SI,5,0
NBASB521244-GRN,SI,5,0
NBASB521244-BLK1,SI,8,0
NBASB521243-WHT2,SI,6,0
NBASB521243-WHT3,SI,6,0
NBASB521243-WHT4,SI,6,0
NBASB521243-BLU,SI,6,0
NBASB521243-WHT5,SI,6,0
JVTS32140-BLK,SI,21,0
JVTS32140-WHT,SI,26,0
JVSB52167-BLK,SI,27,0
JVTS52146-WHT,SI,17,0
NBASB521204-GRY,SI,6,0
NBASB521204-BLK7,SI,3,0
NBASB521204-BLK8,SI,0,30
NBASB521204-PUR2,SI,0,10
NBASB521206-BLK4,SI,20,0
NBASB521243-WHT1,SI,6,0
NBASB521242-BLK3,SI,5,0
NBASB521242-BLK4,SI,6,0
NBASB521242-BLK5,SI,4,0
NBASB521242-BLK6,SI,6,0
NBASB521242-BLK1,SI,3,0
NBASB521242-BLK2,SI,57,0
GFSH52101-GRY,SI,24,0
GFSH52101-BLK,SI,23,0
NBASB521238-PUR,SI,20,0
NBASB521232-BLK3,SI,2,0
NBASB521230-PUR,SI,2,0
NBASB521230-BLK,SI,3,0
NBASB521225-RED2,SI,0,5
NBASB521225-BLU,SI,0,5
NBASB521225-BLK3,SI,0,5
NBASB521224-BLK2,SI,7,0
NBASB521223-PUR,SI,12,0
NBASB521215-GRN,SI,4,0
NBASB521204-BEI,SI,5,0
NBASB521204-YEL,SI,2,0
NBASB521204-NVY2,SI,6,10
NBASB521204-BLK6,SI,1,5
NBASB521204-NVY,SI,5,0
NBASB521204-RED3,SI,5,0
NBASB521204-GRN,SI,4,15
NBASB521204-BLU2,SI,5,15
KISBX52102-DGRY,SI,40,0
GFPJ52102-RED,SI,35,0
GFPPJ52103-BLU2,SI,38,0
GFPPJ52101-BLU2,SI,15,0
GFPPJ52102-BLU2,SI,20,0
SOPPJ52109-BLK,SI,15,0
SOPPJ52107-BLK,SI,18,0
SOPPJ52103-BLU,SI,14,0
SMPPJ52103-NVY,SI,17,0
SOPPJ52101-BLU,SI,30,0
NBASB521210-BLK6,SI,5,0
NIRCT62108-WHT,SI,15,0
NASPT52104-BLK,SI,12,0
NASHD52104-BLK,SI,11,0
NASHD52104-GRY,SI,4,0
SMPPJ52101-NVY,SI,19,0
NASPJ52104-BLU,SI,19,0
NASPJ52101-BLK,SI,15,0
COCPJ52108-BLK,SI,3,0
COCPJ52105-GRN,SI,14,0
COCPJ52106-BLK,SI,7,0
COCPJ52104-GRN,SI,22,0
GJPJ52103-GRY,SI,14,0
GJPJ52101-GRY,SI,22,0
KISPJ52101-BLK,SI,19,0
ACPJ52101-BLK,SI,14,0
ACPJ52102-BLK,SI,4,0
NASTS52101-WHT,SI,5,0
NASTS52101-BLK,SI,2,0
NBASB521218-BLK3,SI,8,0
NBASB521218-BLU,SI,8,0
NBASB521218-BLK4,SI,8,0
NBASB521218-BLK,SI,8,0
NBASB521218-PUR,SI,8,0
NBASB521218-BLK2,SI,8,0
NBASB521216-BLK,SI,8,0
NBASB521216-WHT,SI,4,0
NBASB521215-BLK,SI,6,0
NBASB52115-RED,SI,9,0
NBASB521215-BLK2,SI,8,0
CORSO52102-BLU,NO,8,0
CORSO52101-BLU,SI,75,0
BWSO52101-NVY,SI,78,0
BWSO52102-NVY,SI,88,0
GFSO52102-BLK,SI,17,0
GFSO52101-BLU,SI,93,0
COCSO52101-BLK,SI,18,0
NASSO52106-BLK,SI,27,0
NASSO52105-BLU,SI,24,0
NASSO52103-BLU,SI,11,0
NASSO52101-NVY,SI,25,0
KISO52102-BLU,SI,46,0
NBASB521215-BLK4,SI,11,0
NBASB521214-GRY6,SI,8,0
NBASB521215-PUR,SI,11,0
NBASB521215-YEL,SI,8,0
NBASB521215-BLU,SI,12,0
NBASB521214-GRY,SI,4,0
NBASB521214-GRY2,SI,5,0
NBASB521214-GRY3,SI,7,0
NBASB521214-GRY4,SI,7,0
NBASB521213-GRN,SI,8,0
NBASB521212-PUR,SI,8,0
NBASB521212-BLK,SI,8,0
NBASB521212-GRY,SI,8,0
NBASB521210-YEL,SI,8,0
NBASB521210-BLU,SI,7,0
NBASB521210-BLK3,SI,10,0
NBASB521210-BLK4,SI,12,0
NBASB521209-BLK2,SI,10,0
NBASB521209-BLK3,SI,5,0
NBASB521209-BLK4,SI,5,0
NBASB521210-BLK,SI,8,0
NBASB521209-BLK,SI,6,0
NBASB521209-PUR,SI,2,0
ACSO52101-BLK,SI,43,0
SOPHD52101-BLK,SI,13,0
SOPHD52101-GRY,SI,4,0
SMHD621201-BLU,SI,25,0
NBASB521206-BLK3,SI,13,0
NBASB521207-BLK,SI,9,0
NBASB521206-BLK,SI,23,0
NBASB521206-RED,SI,26,0
NBASB521206-PUR,SI,21,0
NBASB521206-GRN,SI,4,0
NBASB521204-RED2,SI,0,10
NBASB521205-RED,SI,2,0
NBASB521205-WHT,SI,3,0
NBASB521205-YEL,SI,3,20
NBASB521205-GRY,SI,21,0
NBASB521204-BLK,SI,33,30
NBASB521204-RED,SI,33,30
NBASB521204-BLK2,SI,24,10
NBASB521204-PUR,SI,24,20
NBASB521204-BLK3,SI,24,30
NBASB521204-BLK4,SI,9,5
NBASB521204-BLU,SI,0,20
NBASB521204-BLK5,SI,2,10
NBASB521203-GRY,SI,0,3
NBASB521203-PUR,SI,2,0
NBASB521203-GRN,SI,0,5
NBASB521203-BLK2,SI,4,3
NBASB521203-BLK,SI,2,10
NBASB521202-RED,SI,19,0
NBASB521202-BLK,SI,4,0
NBASB521202-BLK3,SI,8,0
NBASB521201-BLU,SI,2,20
NBASB521201-BLK4,SI,8,0
NBASB521201-GRN,SI,5,0
NBASB521201-BLK5,SI,5,0
NBASB521201-GRY,SI,6,0
NBASB521201-BLK6,SI,27,20
NBASB521201-RED,SI,50,20
NBASB521201-BLK,SI,24,0
NBASB521201-WHT,SI,30,20
NBASB521201-YEL,SI,26,20
NBASB521201-PUR,SI,16,0
NBASB521201-BLK2,SI,15,20
GJLT52104-BLK,SI,13,0
GJHD52106-GRY,NO,13,0
GJTS52102-WHT,SI,13,0
GJTS52101-BLK,SI,3,0
SMHD621201-GRY,SI,18,0
SMSW621201-GRN,SI,28,0
SMSW621201-BLK,SI,19,0
WKTS52101-WHT,SI,15,0
KITT62103-AQA,SI,11,0
SMCT621201-GRY,SI,5,0
SMTS521206-NVY,SI,19,0
TGBX52102-BLK,SI,53,0
COCBX52101-BLK,SI,16,0
COCBX52102-RED,SI,12,0
NIRHD52102-BLK,SI,12,0
NIRHD62101-BLK,SI,20,0
GFHD52101-BLK,SI,9,0
GFHD52101-WHT,NO,9,0
GFHD52103-BLK,SI,25,0
GFTS52104-BLK,SI,18,0
GFTS52104-BLU,SI,16,0
GFTS52106-BLK,SI,8,0
GFTS52101-WHT,SI,13,0
GFTS52101-GRY,SI,10,0
GFTS52103-BLK,SI,15,0
GFTS52103-GRY,SI,16,0
GFTS52102-NVY,SI,9,0
GFTS52102-BLK,SI,16,0
TWCT62102-WHT,SI,4,0
GFBX52101-GRY,SI,68,0
GFBX52102-BLU,SI,56,0
STBX52102-BLK,SI,45,0
ACBX52102-BLK,SI,18,0
TWBX52101-NVY,SI,13,0
ACBX52101-BLK,SI,55,0
CORSB52101-WHT,SI,4,0
BUDSB52101-RED,SI,4,0
BUDSB52101-BLK,SI,6,0
NIRSB52101-BLK,SI,29,0
COCPT62113-BLK,SI,16,0
COCSW62101-BLU,SI,16,0
COCHD62113-BLK,SI,17,0
COCSW52102-RED,SI,15,0
COCHD52110-NVY,SI,11,0
COCTS52106-GRY,SI,18,0
COCTS52105-GRN,SI,16,0
COCSW52101-RED,SI,26,0
COCTS52101-RED,SI,19,0
BCSB52149-BLU,SI,33,0
BCSB52149-RED,SI,24,0
GIJSB52102-BLK,SI,9,0
NIRSB52102-BLK,SI,17,0
NASSB52101-BLU,SI,3,0
BCTS52126-YEL,SI,12,0
GODSB52101-BLK,SI,3,0
COCSB52101-RED,SI,3,0
JLTS62103-WHT,SI,8,0
CBTS62106-WHT,SI,11,0
JLTS62101-PNK,SI,15,0
JLTS62101-PUR,SI,27,0
NBATS621705-BLK,SI,16,0
NBATS321825-RED,SI,19,0
NBATS321825-BLU2,SI,19,0
NBATS321825-BLK2,SI,21,0
NBATS321825-BLK,SI,23,0
NBATS321825-PUR,SI,7,0
NBATS321825-YEL,SI,12,0
NBATT321824-BLK2,SI,16,0
NBATT321824-BLU,SI,19,0
NBATT321824-BLK,SI,23,0
NBATS321827-BLK,SI,22,0
NBATS321827-BLU,SI,11,0
NBATS321826-BLU2,SI,18,0
NBATS321826-BLK,SI,8,0
NBATT321809-PUR,SI,4,0
NBASH321820-RED,SI,56,0
NBASO2102-RED2,SI,8,0
NBASO2102-BLU,SI,9,0
NBASO2101-BLU,SI,6,0
NBASO2101-GRY,SI,9,0
NBASO2101-GRN,NO,9,0
MLBSO2101-BLU2,SI,9,0
MLBSO2101-BLU,SI,6,0
MLBSO2101-NVY4,SI,9,0
MLBSO2101-NVY3,SI,3,0
NBAPJ32102-BLK4,SI,21,0
NBAPJ32102-PUR,SI,28,0
NBAPJ32102-BLK,SI,22,0
NBATS621825-WHT2,SI,9,0
NBATS621825-BLK2,SI,18,0
NBATS621825-WHT,SI,16,0
NBATS621825-BLK,SI,10,0
NBATS621825-PUR,SI,19,0
NBATS621825-YEL,SI,4,0
NBATS521825-BLK2,SI,2,0
NBATS521825-BLK,SI,2,0
NBATT521824-BLK2,SI,2,0
NBAPJ52102-BLK4,SI,14,0
NBAPJ52102-GRN,SI,20,0
MLBPJ52102-NVY,SI,22,0
NBACT621824-BLK4,SI,8,0
NBACT621824-BLK3,SI,6,0
NBATT621801-PUR,SI,18,0
NBASH621818-BLK,SI,13,0
NBATS321639-BLK,SI,3,0
NFLTS321000-NVY,SI,20,0
MLBBX52106-NVY3,SI,60,0
NBATS320400-WHT,SI,0,18
NBATS320400-BLK,SI,0,13
NBATS321430-GRY,SI,15,0
NBATS321429-BLK,SI,20,0
NBATS321427-BLK2,SI,17,0
NBATS321000-BLK5,SI,0,23
NBATS321000-ROY,SI,0,26
NBATS321000-GRN,SI,16,0
NBATS321000-GRY,SI,7,0
NBATS321000-BLK3,SI,0,8
NBATS321000-WHT,SI,11,3
NFLTS521000-BLK5,SI,38,6
NFLTS521000-RED3,SI,13,11
NFLTS521000-BLK4,SI,12,11
NFLTS521000-RED2,SI,0,18
NFLTS521000-AQU,SI,12,11
NFLTS521000-BLK,SI,22,11
NFLTS521000-GRN,SI,12,28
NFLTS521000-NVY,SI,29,11
